Unnamed: 0,title,time,url,author
799,Kia Race to the MVP Ladder: Anthony Davis crafting a future bid for hardware,"November 25, 2016",http://global.nba.com/news/kia-race-to-the-mvp-ladder-anthony-davis-crafting-a-future-bid-for-hardware/,NBA News
800,Knicks Rolling As They Host Hornets,"November 25, 2016",http://global.nba.com/news/knicks-rolling-as-they-host-hornets/,NBA News
801,"With big lift from rookie Bertans, Spurs top Boston 109-103","November 25, 2016",http://global.nba.com/news/celtics-look-to-slow-down-streaking-spurs/,NBA News
802,Trail Blazers return home for re-match with Pelicans,"November 25, 2016",http://global.nba.com/news/trail-blazers-return-home-for-re-match-with-pelicans/,Cody Sharrett
803,"Are feisty, young Lakers for real?","November 25, 2016",http://global.nba.com/news/are-feisty-young-lakers-for-real/,NBA News
804,Kings in tough situation with Cousins,"November 25, 2016",http://global.nba.com/news/kings-in-tough-situation-with-cousins/,NBA News
805,Teams either give thanks for success – or the fact it’s still early,"November 24, 2016",http://global.nba.com/news/teams-either-give-thanks-for-success-or-the-fact-its-still-early-2/,NBA News
806,Davis scores 45 to lead Pelicans in rout of Timberwolves,"November 24, 2016",http://global.nba.com/news/postgame-pelicans-117-timberwolves-96/,Jim Eichenhofer
807,Clippers improve to 14-2 with convincing win over Mavs,"November 23, 2016",http://global.nba.com/news/five-takeaways-clippers-bench-pours-it-on-in-124-104-win-in-dallas/,Celeste Mendez
808,"Grizzlies triumph over Sixers in double OT, 104-99","November 23, 2016",http://global.nba.com/news/grizzlies-triumph-over-sixers-in-double-ot-104-99/,Roy Wells
809,"Celtics surge in third to deny Nets, 111-92","November 23, 2016",http://global.nba.com/news/celtics-surge-in-third-to-deny-nets-111-92/,Keith Isada
810,Drummond dominant as Pistons ice Heat to snap 4-game skid,"November 23, 2016",http://global.nba.com/news/drummond-dominant-as-pistons-ice-heat-to-snap-4-game-skid/,Keith Langlois
811,"Kevin Love scores 34 points in first quarter, Cavs roll against Blazers","November 23, 2016",http://global.nba.com/news/love-hurts-in-trip-ending-loss-to-cavaliers/,Casey Holdahl
812,D’Angelo Russell out at least 2 weeks after PRP injection on left knee,"November 23, 2016",http://global.nba.com/news/dangelo-russell-has-prp-injection-on-left-knee/,Ryan Primeaux
813,Golden State Warriors not about to pay much attention to villains label,"November 23, 2016",http://global.nba.com/news/golden-state-warriors-not-about-to-pay-much-attention-to-villains-label/,NBA News
814,Rookie Ladder: Sabonis makes a big move,"November 23, 2016",http://global.nba.com/news/rookie-ladder-foul-troubles-still-plague-marquese-chriss/,NBA News
815,Wolves have shown flashes of what could be,"November 23, 2016",http://global.nba.com/news/hitting-the-hardwood-wolves-have-shown-flashes-of-what-could-be/,Timberwolves.com
816,Hornets’ Kemba Walker becoming team’s enduring anchor,"November 23, 2016",http://global.nba.com/news/hornets-kemba-walker-becoming-teams-enduring-anchor/,Shaun Powell
817,Brook Lopez embracing role as deep threat for Brooklyn,"November 23, 2016",http://global.nba.com/news/triple-threat/,Cory Wright
818,Shootaround (23 Nov.) – Dwyane Wade says free agency is all about ‘player relationships’,"November 23, 2016",http://global.nba.com/news/shootaround-nov-23-dwyane-wade-says-free-agency-is-all-about-player-relationships/,NBA.com Staff
819,Young Lakers hold off Thunder late,"November 23, 2016",http://global.nba.com/news/young-lifts-lakers-with-game-winning-triple/,Joey Ramirez
820,Jamal Murray sets career high as Nuggets top Bulls,"November 22, 2016",http://global.nba.com/news/bartons-2-free-throws-lift-nuggets-over-bulls-110-107/,Matt Thomas
821,"Pelicans surprise Hawks, move to 3-0 with Holiday","November 22, 2016",http://global.nba.com/news/postgame-pelicans-112-hawks-94/,Jim Eichenhofer
822,"Rose, Porzingis lead Knicks to win over Blazers, 5th straight home victory","November 22, 2016",http://global.nba.com/news/nyk-107-por-103-rose-delivers-in-the-clutch-porzingis-scores-31-and-knicks-win-5th-straight-at-msg/,Jonah Ballow
823,Blazers still trying to take next step forward as contenders,"November 22, 2016",http://global.nba.com/news/blazers-still-trying-to-take-next-step-forward-as-contenders/,Fran Blinebury
824,Kareem Abdul-Jabbar awarded Presidential Medal of Freedom,"November 22, 2016",http://global.nba.com/news/kareem-abdul-jabbar-awarded-presidential-medal-of-freedom/,Joey Ramirez
825,Butler successfully bucking the modern day NBA trends,"November 22, 2016",http://global.nba.com/news/butler-successfully-bucking-the-modern-day-nba-trends/,Matt Moreno
826,A process toward success: Joel Embiid era begins (at last) in Philly,"November 22, 2016",http://global.nba.com/news/a-process-toward-success-joel-embiid-era-begins-at-last-in-philly/,David Aldridge
827,Hawks’ Tim Hardaway Jr. reaps benefits of offseason work,"November 22, 2016",http://global.nba.com/news/hawks-tim-hardaway-jr-reaps-benefits-of-offseason-work/,Lang Whitaker
828,NBA Announces Plan To Launch Elite Basketball Training Center In India,"November 22, 2016",http://global.nba.com/news/nba-announces-plan-to-launch-elite-basketball-training-center-in-india/,NBA News
829,Shootaround: Blake Griffin’s passing keeps Clippers humming along,"November 22, 2016",http://global.nba.com/news/shootaround-nov-22-blake-griffin-shows-off-his-court-vision-in-win-vs-raptors/,NBA.com Staff
830,Giannis triple double sinks Magic,"November 22, 2016",http://global.nba.com/news/bucks-use-giannis-triple-double-to-sink-magic/,NBA News
831,Beal’s career night leads Wizards past Suns,"November 22, 2016",http://global.nba.com/news/beals-career-night-leads-wizards-past-suns/,NBA News
832,Celtics use 17-0 run in fourth quarter to stun Wolves,"November 22, 2016",http://global.nba.com/news/keys-to-the-game-celtics-99-timberwolves-93/,Marc DAmico
833,Hornets roughed up by Grizzlies,"November 21, 2016",http://global.nba.com/news/hornets-roughed-up-by-grizzlies/,Quinton Pierre-Wash
834,Heat fall to Sixers despite Whiteside’s career night,"November 21, 2016",http://global.nba.com/news/heat-94-76ers-101-game-recap/,Joe Beguiristain
835,Offensive struggles again undermine Pistons in losing 4th straight,"November 21, 2016",http://global.nba.com/news/offensive-struggles-again-undermine-pistons-in-losing-4th-straight/,Keith Langlois
836,Warriors Pound Pacers,"November 21, 2016",http://global.nba.com/news/warriors-pound-pacers/,Brian Witt
837,Jimmy Butler and Anthony Davis named Players of the Week,"November 21, 2016",http://global.nba.com/news/jimmy-butler-and-anthony-davis-named-players-of-the-week/,NBA News
838,Power Rankings: Clippers stay above the parity,"November 21, 2016",http://global.nba.com/news/power-rankings-clippers-stay-above-the-parity/,John Schuhmann
839,Jrue Holiday makes immediate impact for Pelicans,"November 21, 2016",http://global.nba.com/news/jrue-holiday-makes-immediate-impact-for-pelicans/,Jim Eichenhofer
840,Shootaround: Raptors still reeling after finish to game in Sacramento,"November 21, 2016",http://global.nba.com/news/shootaround-nov-21-raptors-still-reeling-after-finish-to-game-in-sacramento/,NBA.com Staff
841,Grizzlies’ Parsons to miss two weeks with bone bruise,"November 21, 2016",http://global.nba.com/news/grizzlies-parsons-to-miss-two-weeks-with-bone-bruise/,NBA News
842,Bulls top Lakers behind Butler’s season-high 40 points,"November 21, 2016",http://global.nba.com/news/bulls-beat-lakers-118-110/,Luka Dukich
843,Westbrook’s triple-double not enough as Thunder fall to Pacers,"November 20, 2016",http://global.nba.com/news/thunder-vs-indiana-pacers-game-recap-nov-20-2016/,Nick Gallo
844,Wolves Host Celtics As Promising Young Squads Clash,"November 20, 2016",http://global.nba.com/news/scouting-report-wolves-vs-celtics-2-2/,Kyle Ratke
845,Blazers team effort topples Nets in Brooklyn,"November 20, 2016",http://global.nba.com/news/team-effort-topples-nets-in-brooklyn/,Casey Holdahl
846,"Brown glad Noel’s back, wants him to be himself","November 20, 2016",http://global.nba.com/news/on-the-beat-brown-glad-noels-back-wants-him-to-be-himself/,Brian Seltzer
847,Knicks win 4th straight at MSG behind Melo’s 31,"November 20, 2016",http://global.nba.com/news/nyk-104-atl-94-melo-drops-31-knicks-bounce-back-in-4th-straight-win-at-msg/,Jonah Ballow
848,Shootaround: Knicks’ Kristaps Porzingis Continues To Shine,"November 20, 2016",http://global.nba.com/news/shootaround-knicks-kristaps-porzingis-continues-to-shine/,NBA News
849,"Clippers Complete Comeback vs. Bulls, 102-95","November 20, 2016",http://global.nba.com/news/five-takeaways-clippers-complete-comeback-vs-bulls-102-95/,Joseph Ibarra
850,"Embiid, Stauskas Lead Complete Effort Against Suns","November 20, 2016",http://global.nba.com/news/game-recap-embiid-stauskas-lead-complete-effort-against-suns/,Brian Seltzer
851,"KD, Warriors Block Bucks From Repeat Upset","November 19, 2016",http://global.nba.com/news/warriors-hang-on-in-milwaukee/,Andy Fahey
852,Horford’s Returns Lifts Celtics In Detroit,"November 19, 2016",http://global.nba.com/news/keys-to-the-game-celtics-94-pistons-92/,Marc DAmico
853,Heat Sneak By High-Scoring Wizards 114-111,"November 19, 2016",http://global.nba.com/news/heat-114-wizards-111-game-recap/,Joe Beguiristain
854,"Anthony Davis Scores 38 for Second-Straight Game, N.O. Wins In OT","November 19, 2016",http://global.nba.com/news/postgame-pelicans-121-hornets-116-ot/,Jim Eichenhofer
855,Grizzlies Cruise Past T’wolves for Home Win,"November 19, 2016",http://global.nba.com/news/grizzlies-cruise-past-twolves-for-home-win/,Malcolm Moore
856,Inside DeMar DeRozan’s historic scoring to start the season,"November 19, 2016",http://global.nba.com/news/inside-demar-derozans-historic-scoring-to-start-the-season/,NBA News
857,"Westbrook, Harden’s historic pace could lead to NBA history","November 19, 2016",http://global.nba.com/news/westbrook-hardens-historic-pace-could-lead-to-nba-history/,NBA News
858,The unique relationship between Mark Cuban and Chandler Parsons,"November 19, 2016",http://global.nba.com/news/inside-the-unique-relationship-between-marc-cuban-and-chandler-parsons/,NBA News
859,Spurs’ Popovich passes Brown on all-time wins list,"November 19, 2016",http://global.nba.com/news/spurs-popovich-passes-brown-on-all-time-wins-list/,NBA News
860,Michael Jordan: ‘I’m truly a fan of Westbrook’,"November 19, 2016",http://global.nba.com/news/michael-jordan-im-truly-a-fan-of-westbrook/,NBA News
861,Clippers get back to winning ways vs. Sacramento,"November 19, 2016",http://global.nba.com/news/clippers-get-back-to-winning-ways-vs-sacramento/,NBA News
862,Westbrook’s 4th triple-double of the year propels Thunder to victory,"November 18, 2016",http://global.nba.com/news/thunder-vs-brooklyn-nets-game-recap-nov-18-2016/,Nick Gallo
863,"Warriors blow by Celtics, make six straight wins","November 18, 2016",http://global.nba.com/news/warriors-blast-celtics-104-88/,Juan Carlos Blanco via RotoWire.com
864,"Veteran Spurs hold off Lakers, Pop moves into 7th place on all-time wins list","November 18, 2016",http://global.nba.com/news/veteran-spurs-hold-off-young-quick-lakers/,Dan Bruno via RotoWire.com
865,Hornets notch stunning win over Hawks,"November 18, 2016",http://global.nba.com/news/hornets-notch-stunning-win-over-hawks/,Quinton Pierre-Wash
866,Anthony Davis again does it all for New Orleans in nice win over Portland,"November 18, 2016",http://global.nba.com/news/trail-blazers-fall-to-500-with-loss-to-pelicans/,Casey Holdahl
867,Cleveland’s ‘big three’ dismantle Detroit,"November 18, 2016",http://global.nba.com/news/one-all-around-bad-night-in-cleveland-as-pistons-falter-at-both-ends/,Keith Langlois
868,MVP Ladder: How long until a big man wins MVP again?,"November 18, 2016",http://global.nba.com/news/mvp-ladder-how-long-until-a-big-man-wins-mvp-again/,NBA News
869,"After caring for wife and newborn, Jrue Holiday returns to help Pelicans","November 18, 2016",http://global.nba.com/news/after-caring-for-wife-and-newborn-jrue-holiday-returns-to-help-pelicans/,NBA News
870,Shootaround (Nov. 18) – Durant says he has ‘no attachment’ to Boston,"November 18, 2016",http://global.nba.com/news/shootaround-nov-18-kevin-durant-says-he-has-no-attachment-to-boston/,NBA News
871,Bulls top Jazz for fourth straight victory,"November 18, 2016",http://global.nba.com/news/bulls-beat-jazz-85-77/,Matt Moreno
872,Westbrook inducted into the Oklahoma Hall of Fame,"November 17, 2016",http://global.nba.com/news/westbrook-inducted-into-the-oklahoma-hall-of-fame-unbelievable-honor/,Nick Gallo
873,Harden Records 3rd Triple-Double In Win Over Blazers,"November 17, 2016",http://global.nba.com/news/trip-starts-off-tough-in-houston/,Casey Holdahl
874,Wolves top 76ers on national stage behind Wiggins’ big night,"November 17, 2016",http://global.nba.com/news/wolves-dominate-76ers-on-national-stage/,Timberwolves.com
875,Rose scores 27 but late rally falls short in D.C.,"November 17, 2016",http://global.nba.com/news/was-119-nyk-112-rose-scores-27-but-late-rally-falls-short-in-d-c/,Jonah Ballow
876,"Wiggins, Towns lead Wolves to rousing victory over Sixers, 110-86","November 17, 2016",http://global.nba.com/news/timberwolves-destroy-sixers-110-86/,Joel Bartilotta via RotoWire.com
877,Can Jimmy Butler be the league’s Most Valuable Player?,"November 17, 2016",http://global.nba.com/news/can-jimmy-butler-be-the-leagues-most-valuable-player/,Matt Moreno
878,Game Preview: 76ers aim for second straight win against Wolves,"November 17, 2016",http://global.nba.com/news/game-preview-sixers-aim-for-second-straight-on-national-tv/,Brian Seltzer
879,LeBron James donates $2.5 million to Muhammad Ali exhibit,"November 17, 2016",http://global.nba.com/news/lebron-james-contributes-2-5-million-to-the-national-museum-of-african-american-history-and-cultures-muhammad-ali-display/,Nick Adams
880,Tobias Harris doing his best to clear a path for today’s youth,"November 17, 2016",http://global.nba.com/news/a-kid-not-so-long-ago-tobias-harris-doing-his-best-to-clear-a-path-for-todays-youth/,Keith Langlois
881,Shootaround: Westbrook wraps up win with daring play,"November 17, 2016",http://global.nba.com/news/shootaround-nov-17-russell-westbrook-wraps-up-win-with-daring-play/,NBA.com Staff
882,Gasol walks off a winner after hitting 3 to top L.A.,"November 17, 2016",http://global.nba.com/news/gasol-walks-off-a-winner-after-hitting-3-to-top-l-a/,NBA News
883,"Kings outlasted by Pau Gaosl, San Antonio","November 17, 2016",http://global.nba.com/news/kings-outlasted-by-san-antonio/,Shahbaz Khan
884,"Warriors taste victory in Toronto behind big games from Curry, Durant","November 17, 2016",http://global.nba.com/news/game-rap-raptors-121-cavaliers-127/,JP Lopez
885,Westbrook’s late game heroics lift Thunder over Rockets,"November 17, 2016",http://global.nba.com/news/thunder-vs-houston-rockets-game-recap-nov-16-2016/,Nick Gallo
886,Pacers come together for win over James-less Cavs,"November 16, 2016",http://global.nba.com/news/pacers-come-together-for-win-over-james-less-gang/,Mark Montieth
887,Westbrook’s thunderous last second slam propels Thunder to win over Rockets,"November 16, 2016",http://global.nba.com/news/thunder-take-down-rockets-105-103/,Nick Brazzoni via RotoWire.com
888,Porzingis posts career-high 35 points in Knicks’ win over Pistons,"November 16, 2016",http://global.nba.com/news/nyk-105-det-102-porzingis-posts-career-high-35-points-knicks-drop-detroit-at-msg/,Jonah Ballow
