Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets
770,Kevin Love and Kevin Durant named Eastern and Western Conference Players of the Week,2016-17,http://global.nba.com/news/kevin-love-and-kevin-durant-named-eastern-and-western-conference-players-of-the-week/,NBA News,Default,Default,Default
771,Heat have yet to recover from free agency loss,2016-17,http://global.nba.com/news/heat-have-yet-to-recover-from-free-agency-loss/,Marc DAmico,88,None,None
772,Power Rankings: Warriors streak to the top,2016-17,http://global.nba.com/news/power-rankings-warriors-streak-to-the-top/,John Schuhmann,890,84859,48341
773,Morning Tip Q&A: Patty Mills,2016-17,http://global.nba.com/news/morning-tip-qa-patty-mills/,David Aldridge,1044,75,6
774,"DA’s Top 15 Rankings: Cavs, Warriors, Spurs all make big moves",2016-17,http://global.nba.com/news/das-top-15-rankings-cavs-warriors-spurs-all-make-big-moves/,NBA News,Default,Default,Default
775,Shootaround: Mark Cuban says Mavericks won’t tank,2016-17,http://global.nba.com/news/shootaround-nov-28-mark-cuban-says-mavericks-wont-tank/,NBA.com Staff,Default,Default,Default
776,"Nothing finalized yet, but labor peace looking more and more possible in NBA",2016-17,http://global.nba.com/news/nothing-finalized-yet-but-labor-peace-looking-more-and-more-possible-in-nba/,David Aldridge,1044,75,6
777,"Harden’s 38 points, double-double too much for Blazers",2016-17,http://global.nba.com/news/hardens-38-points-double-double-too-much-for-blazers/,NBA News,Default,Default,Default
778,"Cousins scores 37, Kings get 122-105 win in Brooklyn",2016-17,http://global.nba.com/news/cousins-scores-37-kings-get-122-105-win-in-brooklyn/,NBA News,Default,Default,Default
779,"Five takeaways: Clippers drop second straight, 91-70, to Pacers",2016-17,http://global.nba.com/news/five-takeaways-clippers-drop-second-straight-91-70-to-pacers/,Joseph Ibarra,59,None,None
780,Irving’s season-high and James’ triple-double lead Cavaliers past 76ers,2016-17,http://global.nba.com/news/irvings-season-high-and-james-triple-double-lead-cavaliers-past-76ers/,NBA News,Default,Default,Default
781,Shootaround: Sixers’ Jahlil Okafor in a sophomore slump?,2016-17,http://global.nba.com/news/shootaround-nov-27-sixers-jahlil-okafor-in-a-sophomore-slump/,NBA.com Staff,Default,Default,Default
782,"Warriors beat Wolves, keep the streak alive",2016-17,http://global.nba.com/news/warriors-keep-the-streak-alive/,Katie Cracchiolo,144,None,None
783,"Grizzlies rally to defeat Heat in Miami, 110-107",2016-17,http://global.nba.com/news/grizzlies-rally-to-defeat-heat-in-miami-110-107/,Roy Wells,1,None,None
784,Westbrook’s triple-double leads Thunder past Pistons,2016-17,http://global.nba.com/news/thunder-vs-detroit-pistons-game-recap-nov-26-2016/,Nick Gallo,628,None,None
785,"Slow start, then icy shooting foils Pistons comeback in loss at OKC",2016-17,http://global.nba.com/news/slow-start-then-icy-shooting-foils-pistons-comeback-in-loss-at-okc/,Keith Langlois,1847,20186,45418
786,Knicks late comeback falls short in Charlotte,2016-17,http://global.nba.com/news/cha-107-nyk-102-knicks-late-comeback-falls-short-in-charlotte/,Jonah Ballow,117,13930,24132
787,Shootaround: Warriors move to top of West,2016-17,http://global.nba.com/news/shootaround-warriors-move-to-top-of-west/,NBA News,Default,Default,Default
788,Shorthanded Lakers can’t keep pace with Warriors,2016-17,http://global.nba.com/news/shorthanded-lakers-cant-keep-with-warriors/,Joey Ramirez,996,None,None
789,Westbrook’s league-leading 6th triple-double propels Thunder to win,2016-17,http://global.nba.com/news/thunder-at-denver-nuggets-game-recap-nov-25-2016/,Nick Gallo,628,None,None
790,"Blazers end woes, earn 2000th franchise victory versus Pelicans",2016-17,http://global.nba.com/news/blazers-end-woes-earn-2000th-franchise-victory-versus-pelicans/,Cody Sharrett,134,None,None
791,Rockets red-hot shooting leads them past Kings,2016-17,http://global.nba.com/news/rockets-red-hot-shooting-leads-them-past-kings/,NBA News,Default,Default,Default
792,"Game Rap: Raptors 105, Bucks 99",2016-17,http://global.nba.com/news/game-rap-raptors-105-bucks-99/,JP Lopez,27,None,None
793,Jazz ground Hawks,2016-17,http://global.nba.com/news/the-roundup-jazz-95-hawks-68/,Matt Payne,846,594,1474
794,Bulls beat 76ers 105-89,2016-17,http://global.nba.com/news/bulls-beat-76ers-105-89/,Matt Moreno,None,None,None
795,Pistons snap 11-game skid vs. Clippers to start tough stretch with huge W,2016-17,http://global.nba.com/news/pistons-snap-11-game-skid-vs-clippers-to-start-tough-stretch-with-huge-w/,Keith Langlois,None,None,None
796,Melo’s clutch play lifts Knicks past Hornets in OT,2016-17,http://global.nba.com/news/nyk-113-cha-111-melos-clutch-play-lifts-knicks-past-hornets-in-ot/,Jonah Ballow,None,None,None
797,C’s hang with road-warrior Spurs until very end,2016-17,http://global.nba.com/news/cs-hang-with-road-warrior-spurs-until-very-end/,Taylor Snow,None,None,None
798,Viewers’ Guide: Closer look at Warriors-Lakers showdown,2016-17,http://global.nba.com/news/viewers-guide-closer-look-at-warriors-lakers-showdown/,NBA News,Default,Default,Default
799,Kia Race to the MVP Ladder: Anthony Davis crafting a future bid for hardware,2016-17,http://global.nba.com/news/kia-race-to-the-mvp-ladder-anthony-davis-crafting-a-future-bid-for-hardware/,NBA News,Default,Default,Default
800,Knicks Rolling As They Host Hornets,2016-17,http://global.nba.com/news/knicks-rolling-as-they-host-hornets/,NBA News,Default,Default,Default
801,"With big lift from rookie Bertans, Spurs top Boston 109-103",2016-17,http://global.nba.com/news/celtics-look-to-slow-down-streaking-spurs/,NBA News,Default,Default,Default
802,Trail Blazers return home for re-match with Pelicans,2016-17,http://global.nba.com/news/trail-blazers-return-home-for-re-match-with-pelicans/,Cody Sharrett,None,None,None
803,"Are feisty, young Lakers for real?",2016-17,http://global.nba.com/news/are-feisty-young-lakers-for-real/,NBA News,Default,Default,Default
804,Kings in tough situation with Cousins,2016-17,http://global.nba.com/news/kings-in-tough-situation-with-cousins/,NBA News,Default,Default,Default
805,Teams either give thanks for success – or the fact it’s still early,2016-17,http://global.nba.com/news/teams-either-give-thanks-for-success-or-the-fact-its-still-early-2/,NBA News,Default,Default,Default
806,Davis scores 45 to lead Pelicans in rout of Timberwolves,2016-17,http://global.nba.com/news/postgame-pelicans-117-timberwolves-96/,Jim Eichenhofer,None,None,None
807,Clippers improve to 14-2 with convincing win over Mavs,2016-17,http://global.nba.com/news/five-takeaways-clippers-bench-pours-it-on-in-124-104-win-in-dallas/,Celeste Mendez,None,None,None
808,"Grizzlies triumph over Sixers in double OT, 104-99",2016-17,http://global.nba.com/news/grizzlies-triumph-over-sixers-in-double-ot-104-99/,Roy Wells,None,None,None
809,"Celtics surge in third to deny Nets, 111-92",2016-17,http://global.nba.com/news/celtics-surge-in-third-to-deny-nets-111-92/,Keith Isada,None,None,None
810,Drummond dominant as Pistons ice Heat to snap 4-game skid,2016-17,http://global.nba.com/news/drummond-dominant-as-pistons-ice-heat-to-snap-4-game-skid/,Keith Langlois,1847,20186,45418
811,"Kevin Love scores 34 points in first quarter, Cavs roll against Blazers",2016-17,http://global.nba.com/news/love-hurts-in-trip-ending-loss-to-cavaliers/,Casey Holdahl,1828,47145,107747
812,D’Angelo Russell out at least 2 weeks after PRP injection on left knee,2016-17,http://global.nba.com/news/dangelo-russell-has-prp-injection-on-left-knee/,Ryan Primeaux,108,None,None
813,Golden State Warriors not about to pay much attention to villains label,2016-17,http://global.nba.com/news/golden-state-warriors-not-about-to-pay-much-attention-to-villains-label/,NBA News,Default,Default,Default
814,Rookie Ladder: Sabonis makes a big move,2016-17,http://global.nba.com/news/rookie-ladder-foul-troubles-still-plague-marquese-chriss/,NBA News,Default,Default,Default
815,Wolves have shown flashes of what could be,2016-17,http://global.nba.com/news/hitting-the-hardwood-wolves-have-shown-flashes-of-what-could-be/,Timberwolves.com,None,None,None
816,Hornets’ Kemba Walker becoming team’s enduring anchor,2016-17,http://global.nba.com/news/hornets-kemba-walker-becoming-teams-enduring-anchor/,Shaun Powell,651,None,None
817,Brook Lopez embracing role as deep threat for Brooklyn,2016-17,http://global.nba.com/news/triple-threat/,Cory Wright,111,None,None
818,Shootaround (23 Nov.) – Dwyane Wade says free agency is all about ‘player relationships’,2016-17,http://global.nba.com/news/shootaround-nov-23-dwyane-wade-says-free-agency-is-all-about-player-relationships/,NBA.com Staff,Default,Default,Default
819,Young Lakers hold off Thunder late,2016-17,http://global.nba.com/news/young-lifts-lakers-with-game-winning-triple/,Joey Ramirez,996,None,None
820,Jamal Murray sets career high as Nuggets top Bulls,2016-17,http://global.nba.com/news/bartons-2-free-throws-lift-nuggets-over-bulls-110-107/,Matt Thomas,1108,None,None
821,"Pelicans surprise Hawks, move to 3-0 with Holiday",2016-17,http://global.nba.com/news/postgame-pelicans-112-hawks-94/,Jim Eichenhofer,2565,21361,44563
822,"Rose, Porzingis lead Knicks to win over Blazers, 5th straight home victory",2016-17,http://global.nba.com/news/nyk-107-por-103-rose-delivers-in-the-clutch-porzingis-scores-31-and-knicks-win-5th-straight-at-msg/,Jonah Ballow,117,13930,24132
823,Blazers still trying to take next step forward as contenders,2016-17,http://global.nba.com/news/blazers-still-trying-to-take-next-step-forward-as-contenders/,Fran Blinebury,201,None,None
824,Kareem Abdul-Jabbar awarded Presidential Medal of Freedom,2016-17,http://global.nba.com/news/kareem-abdul-jabbar-awarded-presidential-medal-of-freedom/,Joey Ramirez,996,None,None
825,Butler successfully bucking the modern day NBA trends,2016-17,http://global.nba.com/news/butler-successfully-bucking-the-modern-day-nba-trends/,Matt Moreno,1636,None,None
826,A process toward success: Joel Embiid era begins (at last) in Philly,2016-17,http://global.nba.com/news/a-process-toward-success-joel-embiid-era-begins-at-last-in-philly/,David Aldridge,1044,75,6
827,Hawks’ Tim Hardaway Jr. reaps benefits of offseason work,2016-17,http://global.nba.com/news/hawks-tim-hardaway-jr-reaps-benefits-of-offseason-work/,Lang Whitaker,279,35203,55410
828,NBA Announces Plan To Launch Elite Basketball Training Center In India,2016-17,http://global.nba.com/news/nba-announces-plan-to-launch-elite-basketball-training-center-in-india/,NBA News,Default,Default,Default
829,Shootaround: Blake Griffin’s passing keeps Clippers humming along,2016-17,http://global.nba.com/news/shootaround-nov-22-blake-griffin-shows-off-his-court-vision-in-win-vs-raptors/,NBA.com Staff,Default,Default,Default
830,Giannis triple double sinks Magic,2016-17,http://global.nba.com/news/bucks-use-giannis-triple-double-to-sink-magic/,NBA News,Default,Default,Default
831,Beal’s career night leads Wizards past Suns,2016-17,http://global.nba.com/news/beals-career-night-leads-wizards-past-suns/,NBA News,Default,Default,Default
832,Celtics use 17-0 run in fourth quarter to stun Wolves,2016-17,http://global.nba.com/news/keys-to-the-game-celtics-99-timberwolves-93/,Marc DAmico,88,None,None
833,Hornets roughed up by Grizzlies,2016-17,http://global.nba.com/news/hornets-roughed-up-by-grizzlies/,Quinton Pierre-Wash,193,None,None
834,Heat fall to Sixers despite Whiteside’s career night,2016-17,http://global.nba.com/news/heat-94-76ers-101-game-recap/,Joe Beguiristain,452,None,None
835,Offensive struggles again undermine Pistons in losing 4th straight,2016-17,http://global.nba.com/news/offensive-struggles-again-undermine-pistons-in-losing-4th-straight/,Keith Langlois,1847,20186,45418
836,Warriors Pound Pacers,2016-17,http://global.nba.com/news/warriors-pound-pacers/,Brian Witt,3514,7145,34578
837,Jimmy Butler and Anthony Davis named Players of the Week,2016-17,http://global.nba.com/news/jimmy-butler-and-anthony-davis-named-players-of-the-week/,NBA News,Default,Default,Default
838,Power Rankings: Clippers stay above the parity,2016-17,http://global.nba.com/news/power-rankings-clippers-stay-above-the-parity/,John Schuhmann,890,84859,48341
839,Jrue Holiday makes immediate impact for Pelicans,2016-17,http://global.nba.com/news/jrue-holiday-makes-immediate-impact-for-pelicans/,Jim Eichenhofer,2565,21361,44563
840,Shootaround: Raptors still reeling after finish to game in Sacramento,2016-17,http://global.nba.com/news/shootaround-nov-21-raptors-still-reeling-after-finish-to-game-in-sacramento/,NBA.com Staff,Default,Default,Default
841,Grizzlies’ Parsons to miss two weeks with bone bruise,2016-17,http://global.nba.com/news/grizzlies-parsons-to-miss-two-weeks-with-bone-bruise/,NBA News,Default,Default,Default
842,Bulls top Lakers behind Butler’s season-high 40 points,2016-17,http://global.nba.com/news/bulls-beat-lakers-118-110/,Luka Dukich,13,None,None
843,Westbrook’s triple-double not enough as Thunder fall to Pacers,2016-17,http://global.nba.com/news/thunder-vs-indiana-pacers-game-recap-nov-20-2016/,Nick Gallo,628,None,None
844,Wolves Host Celtics As Promising Young Squads Clash,2016-17,http://global.nba.com/news/scouting-report-wolves-vs-celtics-2-2/,Kyle Ratke,1294,None,None
845,Blazers team effort topples Nets in Brooklyn,2016-17,http://global.nba.com/news/team-effort-topples-nets-in-brooklyn/,Casey Holdahl,1828,47145,107747
846,"Brown glad Noel’s back, wants him to be himself",2016-17,http://global.nba.com/news/on-the-beat-brown-glad-noels-back-wants-him-to-be-himself/,Brian Seltzer,780,None,None
847,Knicks win 4th straight at MSG behind Melo’s 31,2016-17,http://global.nba.com/news/nyk-104-atl-94-melo-drops-31-knicks-bounce-back-in-4th-straight-win-at-msg/,Jonah Ballow,117,13930,24132
848,Shootaround: Knicks’ Kristaps Porzingis Continues To Shine,2016-17,http://global.nba.com/news/shootaround-knicks-kristaps-porzingis-continues-to-shine/,NBA News,Default,Default,Default
849,"Clippers Complete Comeback vs. Bulls, 102-95",2016-17,http://global.nba.com/news/five-takeaways-clippers-complete-comeback-vs-bulls-102-95/,Joseph Ibarra,59,None,None
850,"Embiid, Stauskas Lead Complete Effort Against Suns",2016-17,http://global.nba.com/news/game-recap-embiid-stauskas-lead-complete-effort-against-suns/,Brian Seltzer,780,None,None
851,"KD, Warriors Block Bucks From Repeat Upset",2016-17,http://global.nba.com/news/warriors-hang-on-in-milwaukee/,Andy Fahey,634,None,None
852,Horford’s Returns Lifts Celtics In Detroit,2016-17,http://global.nba.com/news/keys-to-the-game-celtics-94-pistons-92/,Marc DAmico,88,None,None
853,Heat Sneak By High-Scoring Wizards 114-111,2016-17,http://global.nba.com/news/heat-114-wizards-111-game-recap/,Joe Beguiristain,452,None,None
854,"Anthony Davis Scores 38 for Second-Straight Game, N.O. Wins In OT",2016-17,http://global.nba.com/news/postgame-pelicans-121-hornets-116-ot/,Jim Eichenhofer,2565,21361,44563
855,Grizzlies Cruise Past T’wolves for Home Win,2016-17,http://global.nba.com/news/grizzlies-cruise-past-twolves-for-home-win/,Malcolm Moore,None,None,None
856,Inside DeMar DeRozan’s historic scoring to start the season,2016-17,http://global.nba.com/news/inside-demar-derozans-historic-scoring-to-start-the-season/,NBA News,Default,Default,Default
857,"Westbrook, Harden’s historic pace could lead to NBA history",2016-17,http://global.nba.com/news/westbrook-hardens-historic-pace-could-lead-to-nba-history/,NBA News,Default,Default,Default
